"book_num","book_id","chapter","verse","manuscript","date","words"
"1","MAT","1","19","Nestle","1904","Ἰωσὴφ","δὲ","ὁ","ἀνὴρ","αὐτῆς","δίκαιος","ὢν","καὶ","μὴ","θέλων","αὐτὴν","δειγματίσαι","ἐβουλήθη","λάθρᾳ","ἀπολῦσαι","αὐτήν","|"
"1","MAT","1","20","Nestle","1904","ταῦτα","δὲ","αὐτοῦ","ἐνθυμηθέντος","ἰδοὺ","ἄγγελος","Κυρίου","","κατ’","ὄναρ","ἐφάνη","αὐτῷ","λέγων","Ἰωσὴφ","υἱὸς","Δαυείδ","μὴ","φοβηθῇς","παραλαβεῖν","Μαρίαν","τὴν","γυναῖκά","σου","τὸ","γὰρ","ἐν","αὐτῇ","γεννηθὲν","ἐκ","Πνεύματός","ἐστιν","Ἁγίου·","|"
"1","MAT","1","21","Nestle","1904","τέξεται","δὲ","υἱὸν","καὶ","καλέσεις","τὸ","ὄνομα","αὐτοῦ","Ἰησοῦν·","αὐτὸς","γὰρ","σώσει","τὸν","λαὸν","αὐτοῦ","ἀπὸ","τῶν","ἁμαρτιῶν","αὐτῶν","|"
"1","MAT","1","22","Nestle","1904","Τοῦτο","δὲ","ὅλον","γέγονεν","ἵνα","πληρωθῇ","τὸ","ῥηθὲν","ὑπὸ","","Κυρίου","διὰ","","τοῦ","προφήτου","λέγοντος","|"
"1","MAT","1","23","Nestle","1904","Ἰδοὺ","ἡ","παρθένος","ἐν","γαστρὶ","ἕξει","καὶ","τέξεται","υἱόν","καὶ","καλέσουσιν","τὸ","ὄνομα","αὐτοῦ","Ἐμμανουήλ","ὅ","ἐστιν","μεθερμηνευόμενον","Μεθ’","ἡμῶν","ὁ","Θεός","|"
"1","MAT","1","24","Nestle","1904","ἐγερθεὶς","δὲ","ὁ","Ἰωσὴφ","ἀπὸ","τοῦ","ὕπνου","ἐποίησεν","ὡς","προσέταξεν","αὐτῷ","ὁ","ἄγγελος","Κυρίου","καὶ","παρέλαβεν","τὴν","γυναῖκα","αὐτοῦ·","|"
"1","MAT","1","25","Nestle","1904","καὶ","οὐκ","ἐγίνωσκεν","αὐτὴν","ἕως","οὗ","ἔτεκεν","","υἱόν·","","","","καὶ","ἐκάλεσεν","τὸ","ὄνομα","αὐτοῦ","Ἰησοῦν","|"
"1","MAT","2","1","Nestle","1904","Τοῦ","δὲ","Ἰησοῦ","γεννηθέντος","ἐν","Βηθλέεμ","τῆς","Ἰουδαίας","ἐν","ἡμέραις","Ἡρῴδου","τοῦ","βασιλέως","ἰδοὺ","μάγοι","ἀπὸ","ἀνατολῶν","παρεγένοντο","εἰς","Ἱεροσόλυμα","|"
"1","MAT","2","2","Nestle","1904","λέγοντες","Ποῦ","ἐστιν","ὁ","τεχθεὶς","βασιλεὺς","τῶν","Ἰουδαίων","εἴδομεν","γὰρ","αὐτοῦ","τὸν","ἀστέρα","ἐν","τῇ","ἀνατολῇ","καὶ","ἤλθομεν","προσκυνῆσαι","αὐτῷ","|"
"1","MAT","2","3","Nestle","1904","ἀκούσας","δὲ","","ὁ","βασιλεὺς","Ἡρῴδης","ἐταράχθη","καὶ","πᾶσα","Ἱεροσόλυμα","μετ’","αὐτοῦ","|"
"1","MAT","2","4","Nestle","1904","καὶ","συναγαγὼν","πάντας","τοὺς","ἀρχιερεῖς","καὶ","γραμματεῖς","τοῦ","λαοῦ","ἐπυνθάνετο","παρ’","αὐτῶν","ποῦ","ὁ","Χριστὸς","γεννᾶται","|"
"1","MAT","2","5","Nestle","1904","οἱ","δὲ","εἶπαν","αὐτῷ·","Ἐν","Βηθλέεμ","τῆς","Ἰουδαίας·","οὕτως","γὰρ","γέγραπται","διὰ","τοῦ","προφήτου·","|"
"1","MAT","2","6","Nestle","1904","Καὶ","σύ","Βηθλέεμ","","γῆ","Ἰούδα","οὐδαμῶς","ἐλαχίστη","εἶ","ἐν","τοῖς","ἡγεμόσιν","Ἰούδα·","ἐκ","","σοῦ","γὰρ","","ἐξελεύσεται","ἡγούμενος","ὅστις","ποιμανεῖ","τὸν","λαόν","μου","τὸν","Ἰσραήλ","|"
"1","MAT","2","7","Nestle","1904","Τότε","Ἡρῴδης","λάθρᾳ","καλέσας","τοὺς","μάγους","ἠκρίβωσεν","παρ’","αὐτῶν","τὸν","χρόνον","τοῦ","φαινομένου","ἀστέρος","|"
"1","MAT","2","8","Nestle","1904","καὶ","πέμψας","αὐτοὺς","εἰς","Βηθλέεμ","εἶπεν·","","Πορευθέντες","","ἐξετάσατε","ἀκριβῶς","περὶ","τοῦ","παιδίου·","ἐπὰν","δὲ","εὕρητε","ἀπαγγείλατέ","μοι","ὅπως","κἀγὼ","ἐλθὼν","προσκυνήσω","αὐτῷ","|"
"1","MAT","2","9","Nestle","1904","οἱ","δὲ","ἀκούσαντες","τοῦ","βασιλέως","ἐπορεύθησαν·","καὶ","ἰδοὺ","ὁ","ἀστὴρ","ὃν","εἶδον","ἐν","τῇ","ἀνατολῇ","προῆγεν","αὐτούς","ἕως","ἐλθὼν","ἐστάθη","ἐπάνω","οὗ","ἦν","τὸ","παιδίον","|"
"1","MAT","2","10","Nestle","1904","ἰδόντες","δὲ","τὸν","ἀστέρα","ἐχάρησαν","χαρὰν","μεγάλην","σφόδρα","|"
"1","MAT","2","11","Nestle","1904","καὶ","ἐλθόντες","εἰς","τὴν","οἰκίαν","εἶδον","τὸ","παιδίον","μετὰ","Μαρίας","τῆς","μητρὸς","αὐτοῦ","καὶ","πεσόντες","προσεκύνησαν","αὐτῷ","καὶ","ἀνοίξαντες","τοὺς","θησαυροὺς","αὐτῶν","προσήνεγκαν","αὐτῷ","δῶρα","χρυσὸν","καὶ","λίβανον","καὶ","σμύρναν","|"
"1","MAT","2","12","Nestle","1904","καὶ","χρηματισθέντες","κατ’","ὄναρ","μὴ","ἀνακάμψαι","πρὸς","Ἡρῴδην","δι’","ἄλλης","ὁδοῦ","ἀνεχώρησαν","εἰς","τὴν","","χώραν","αὐτῶν","|"
