"book_num","book_id","chapter","verse","manuscript","date","words",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"1TH",1,3,"GA 01","325-360","μνημονευοντεσ","υμων","του","εργου","τησ","πιστεωσ","και","του","κοπου","τησ","αγαπησ","και","τησ","υπομονησ","τησ","ελπιδοσ","του","κυ","ημων","ιυ","χυ","εμπροσθεν","του","θυ","και","πατροσ","ημων","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"1TH",1,3,"GA 03","325-349","μνημονευοντεσ","υμων","του","εργου","τησ","πιστεωσ","και","του","κοπου","τησ","αγαπησ","και","τησ","υπομονησ","τησ","ελπιδοσ","του","κυ","ημω","ιυ","χυ","εμπροσθεν","του","θυ","και","πατροσ","ημων","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"1TH",1,3,"GA 02","375-499","μνημονευοντεσ","υμω","του","εργου","τησ","πιστεωσ","και","του","κοπου","τησ","αγαπησ","και","τησ","υπομονησ","του",,,"κυ","ημων","ιυ","χυ","εμπροσθεν","του","θυ","και","πρσ","ημων","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"1TH",1,3,"GA 04","375-499","μνημονευοντεσ","υμων","του","εργου","τησ","πιστεωσ","και","του","κοπου","τησ","αγαπησ","και","τησ","υπομονησ","τησ","ελπιδοσ","του","κυ","ημων","ιυ","χυ","εμπροσθεν","του","θυ","και","πρσ","ημων","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"1TH",1,3,"WH",1885,"μνημονευοντεσ","υμων","του","εργου","τησ","πιστεωσ","και","του","κοπου","τησ","αγαπησ","και","τησ","υπομονησ","τησ","ελπιδοσ","του","κυριου","ημων","ιησου","χριστου","εμπροσθεν","του","θεου","και","πατροσ","ημων","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"1TH",1,3,"ST",1550,"μνημονευοντεσ","υμων","του","εργου","τησ","πιστεωσ","και","του","κοπου","τησ","αγαπησ","και","τησ","υπομονησ","τησ","ελπιδοσ","του","κυριου","ημων","ιησου","χριστου","εμπροσθεν","του","θεου","και","πατροσ","ημων","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"1TH",1,3,"Nestle",1904,"μνημονεύοντες","ὑμῶν","τοῦ","ἔργου","τῆς","πίστεως","καὶ","τοῦ","κόπου","τῆς","ἀγάπης","καὶ","τῆς","ὑπομονῆς","τῆς","ἐλπίδος","τοῦ","Κυρίου","ἡμῶν","Ἰησοῦ","Χριστοῦ","ἔμπροσθεν","τοῦ","Θεοῦ","καὶ","Πατρὸς","ἡμῶν","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"1TH",1,4,"GA P49+","225-274","ειδοτεσ","αδελφοι","ηγαπημενοι","υπο","του","θυ","την","εκλογην","υμων",,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"1TH",1,4,"GA 01","325-360","ειδοτεσ","αδελφοι","ηγαπημενοι","υπο","του","θυ","την","εκλογη","υμων",,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"1TH",1,4,"GA 03","325-349","ειδοτεσ","αδελφοι","ηγαπημενοι","υπο",,"θυ","τη","εκλογην","υμων",,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"1TH",1,4,"GA 02","375-499","ειδοτεσ","αδελφοι","ηγαπημενοι","υπο","του","θυ","την","εκλογην","υμων",,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"1TH",1,4,"GA 04","375-499","ειδοτεσ","αδελφοι","ηγαπημενοι","υπο","του","θυ","την","εκλογην","υμων","του","θυ","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"1TH",1,4,"WH",1885,"ειδοτεσ","αδελφοι","ηγαπημενοι","υπο","[του]","θεου","την","εκλογην","υμων",,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"1TH",1,4,"ST",1550,"ειδοτεσ","αδελφοι","ηγαπημενοι","υπο",,"θεου","την","εκλογην","υμων",,,"|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"1TH",1,4,"Nestle",1904,"εἰδότες","ἀδελφοὶ","ἠγαπημένοι","ὑπὸ","τοῦ","Θεοῦ","τὴν","ἐκλογὴν","ὑμῶν","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"1TH",1,5,"GA P49+","225-274","οτι","το","ευαγγελιον",,,"ημων","ουκ","εγενηθη","εισ","υμασ","εν","λογω","μονον","αλλα","και","εν","δυναμει","και","εν","πνι","αγιω","και",,"πληροφορια","πολλη","καθωσ","οιδατε","οιοι","εγενηθημεν","εν","υμιν","δι","υμασ","|",,,,,,,,,,,,,,,,,,,,,,,,,
13,"1TH",1,5,"GA 01","325-360","οτι","το","ευαγγελιον","του","θυ","ημω","ουκ","εγενηθη","εισ","υμασ","εν","λογω","μονον","αλλα","και","εν","δυναμι","και","εν","πνι","αγιω","και",,"πληροφορια","πολλη","καθωσ","οιδατε","οιοι","εγενηθημεν",,"υμιν","δι","υμασ","|",,,,,,,,,,,,,,,,,,,,,,,,,
13,"1TH",1,5,"GA 03","325-349","οτι","το","ευαγγελιον",,,"ημω","ουκ","εγενηθη","εισ","υμασ","εν","λογω","μονον","αλλα","και","εν","δυναμει","και","ε","πνευματι","αγιω","και",,"πληροφορια","πολλη","καθωσ","οιδατε","οιοι","εγενηθημεν","εν","υμιν","δι","υμασ","|",,,,,,,,,,,,,,,,,,,,,,,,,
13,"1TH",1,5,"GA 02","375-499","οτι","το","ευαγγελιον",,,"ημων","ουκ","εγενηθη","προσ","υμασ","εν","λογω","μονον","αλλα","και","εν","δυναμει","και","εν","πνι","αγιω","και","εν","πληροφορια","πολλη","καθωσ","οιδατε","οιοι","εγενηθημεν",,"υμιν","δι","υμασ","|",,,,,,,,,,,,,,,,,,,,,,,,,
13,"1TH",1,5,"GA 04","375-499","οτι","το","ευαγγελιον",,,,"ουκ","εγενηθη","προσ","υμασ","εν","λογω","μονο","αλλα","και","εν","δυναμει","και","εν","πνι","αγιω","και","εν","πληροφορια","πολλη","καθωσ","οιδατε","οιοι","εγενηθημεν","εν","υμιν","δι","υμασ","|",,,,,,,,,,,,,,,,,,,,,,,,,
13,"1TH",1,5,"WH",1885,"οτι","το","ευαγγελιον",,,"ημων","ουκ","εγενηθη","εισ","υμασ","εν","λογω","μονον","αλλα","και","εν","δυναμει","και","εν","πνευματι","αγιω","και",,"πληροφορια","πολλη","καθωσ","οιδατε","οιοι","εγενηθημεν",,"υμιν","δι","υμασ","|",,,,,,,,,,,,,,,,,,,,,,,,,
13,"1TH",1,5,"ST",1550,"οτι","το","ευαγγελιον",,,"ημων","ουκ","εγενηθη","εισ","υμασ","εν","λογω","μονον","αλλα","και","εν","δυναμει","και","εν","πνευματι","αγιω","και","εν","πληροφορια","πολλη","καθωσ","οιδατε","οιοι","εγενηθημεν","εν","υμιν","δι","υμασ","|",,,,,,,,,,,,,,,,,,,,,,,,,
13,"1TH",1,5,"Nestle",1904,"ὅτι","τὸ","εὐαγγέλιον",,,"ἡμῶν","οὐκ","ἐγενήθη","εἰς","ὑμᾶς","ἐν","λόγῳ","μόνον","ἀλλὰ","καὶ","ἐν","δυνάμει","καὶ","ἐν","Πνεύματι","Ἁγίῳ","καὶ",,"πληροφορίᾳ","πολλῇ","καθὼς","οἴδατε","οἷοι","ἐγενήθημεν","ἐν","ὑμῖν","δι’","ὑμᾶς","|",,,,,,,,,,,,,,,,,,,,,,,,,
13,"1TH",1,6,"GA P49+","225-274","και","υμεισ","μιμηται","ημων","εγενηθητε","και","του","κυ","δεξαμενοι","τον","λογον","εν","θλιψει","πολλη","μετα","χαρασ",,"πνσ","αγιου","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"1TH",1,6,"GA 01","325-360","και","υμεισ","μιμητε","ημων","εγενηθητε","και","του","κυ","δεξαμενοι","τον","λογο","εν","θλιψει","πολλη","μετα","χαρασ",,"πνσ","αγιου","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"1TH",1,6,"GA 03","325-349","και","υμεισ","μειμηται","ημων","εγενηθητε","και","του","κυ","δεξαμενοι","τον","λογον","εν","θλιψει","πολλη","μετα","χαρασ","και","πνευματοσ","αγιου","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"1TH",1,6,"GA 02","375-499","και","υμεισ","μιμηται","ημων","εγενηθητε","και","του","θυ","δεξαμενοι","τον","λογον","εν","θλιψει","πολλη","μετα","χαρασ",,"πνσ","αγιου","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"1TH",1,6,"GA 04","375-499","και","υμεισ","μιμηται","ημων","εγενηθητε","και","του","κυ","δεξαμενοι","τον","λογον","εν","θλιψει","πολλη","μετα","χαρασ",,"πνσ","αγιου","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"1TH",1,6,"WH",1885,"και","υμεισ","μιμηται","ημων","εγενηθητε","και","του","κυριου","δεξαμενοι","τον","λογον","εν","θλιψει","πολλη","μετα","χαρασ",,"πνευματοσ","αγιου","|",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
