"book_num","book_id","chapter","verse","manuscript","date","words"
"10","EPH","1","3","KJTR","2016","ευλογητοσ","ο","θεοσ","και","πατηρ","του","κυριου","","","ημων","ιησου","χριστου","ο","ευλογησασ","ημασ","εν","παση","ευλογια","πνευματικη","εν","τοισ","επουρανιοισ","εν","χριστω","|"
"10","EPH","1","3","ST","1550","ευλογητοσ","ο","θεοσ","και","πατηρ","του","κυριου","","","ημων","ιησου","χριστου","ο","ευλογησασ","ημασ","εν","παση","ευλογια","πνευματικη","εν","τοισ","επουρανιοισ","","χριστω","|"
"10","EPH","1","4","GA P46","175-224","καθωσ","εξελεξατο","ημασ","εν","αυτω","προ","καταβολησ","κοσμου","ειναι","ημασ","αγιουσ","και","αμωμουσ","κατενωπιον","αυτου","εν","αγαπη","|"
"10","EPH","1","4","GA 01","325-360","καθωσ","εξελεξατο","ημασ","εν","αυτω","προ","καταβολησ","κοσμου","ειναι","ημασ","αγιουσ","και","αμωμουσ","κατενωπιον","αυτου","εν","αγαπη","|"
"10","EPH","1","4","GA 03","325-349","καθωσ","εξελεξατο","ημασ","εν","αυτω","προ","καταβολησ","κοσμου","ειναι","ημασ","αγιουσ","και","αμωμουσ","κατενωπιον","αυτου","εν","αγαπη","|"
"10","EPH","1","4","GA 02","375-499","καθωσ","εξελεξατο","ημασ","εν","αυτω","προ","καταβολησ","κοσμου","ειναι","ημασ","αγιουσ","και","αμωμουσ","κατενωπιον","αυτου","εν","αγαπη","|"
"10","EPH","1","4","TM 61873","375-424","","","","","","*","καταβολησ","*","","","","","","","","","","|"
"10","EPH","1","4","WH","1885","καθωσ","εξελεξατο","ημασ","εν","αυτω","προ","καταβολησ","κοσμου","ειναι","ημασ","αγιουσ","και","αμωμουσ","κατενωπιον","αυτου","εν","αγαπη","|"
"10","EPH","1","4","SBL","2010","καθωσ","εξελεξατο","ημασ","εν","αυτω","προ","καταβολησ","κοσμου","ειναι","ημασ","αγιουσ","και","αμωμουσ","κατενωπιον","αυτου","εν","αγαπη","|"
"10","EPH","1","4","BYZ","2005","καθωσ","εξελεξατο","ημασ","εν","αυτω","προ","καταβολησ","κοσμου","ειναι","ημασ","αγιουσ","και","αμωμουσ","κατενωπιον","αυτου","εν","αγαπη","|"
"10","EPH","1","4","KJTR","2016","καθωσ","εξελεξατο","ημασ","εν","αυτω","προ","καταβολησ","κοσμου","ειναι","ημασ","αγιουσ","και","αμωμουσ","κατενωπιον","αυτου","εν","αγαπη","|"
"10","EPH","1","4","ST","1550","καθωσ","εξελεξατο","ημασ","εν","αυτω","προ","καταβολησ","κοσμου","ειναι","ημασ","αγιουσ","και","αμωμουσ","κατενωπιον","αυτου","εν","αγαπη","|"
