"book_num","book_id","chapter","verse","manuscript","date","words"
"21","1PE","1","4","GA P72","275-324","εισ","κληρονομιαν","αφθαρτον","και","αμιαντον","και","αμαραντον","","","τετηρημενην","εν","ουρανοισ","εισ","ημασ","|"
"21","1PE","1","4","GA 01","325-360","εισ","κληρονομιαν","αφθαρτον","και","","","αμαραντον","και","αμιατον","τετηρημενο","εν","ουρανω","εισ","υμασ","|"
"21","1PE","1","4","GA 03","325-349","εισ","κληρονομιαν","αφθαρτον","και","αμιαντον","και","αμαρατον","","","τετηρημενην","ε","ουρανοισ","εισ","υμασ","|"
"21","1PE","1","4","GA 02","375-499","εισ","κληρονομιαν","αφθαρτον","και","αμιαντο","και","αμαραντον","","","τετηρημενη","εν","ουνοισ","εισ","υμασ","|"
"21","1PE","1","4","GA 04","375-499","εισ","κληρονομιαν","αφθαρτον","και","αμιαντον","και","αμαραντον","","","τετηρημενην","εν","ουνοισ","εισ","υμασ","|"
"21","1PE","1","4","WH","1885","εισ","κληρονομιαν","αφθαρτον","και","αμιαντον","και","αμαραντον","","","τετηρημενην","εν","ουρανοισ","εισ","υμασ","|"
"21","1PE","1","4","ST","1550","εισ","κληρονομιαν","αφθαρτον","και","αμιαντον","και","αμαραντον","","","τετηρημενην","εν","ουρανοισ","εισ","ημασ","|"
"21","1PE","1","5","GA P72","275-324","τοσ","εν","δυμι","","φρουρουμενουσ","δια","πειστεωσ","εισ","σωτηριαν","ετυμην","αποκαλυφθηναι","εν","κερω","εσχατω","|"
"21","1PE","1","5","GA P72^","275-324","τουσ","εν","δυμι","","φρουρουμενουσ","δια","πειστεωσ","εισ","σωτηριαν","ετυμην","αποκαλυφθηναι","εν","κερω","εσχατω","|"
"21","1PE","1","5","GA 01","325-360","τουσ","εν","δυναμι","θυ","φρουρουμενουσ","δια","πιστεωσ","εισ","σωτηριαν","ετοιμωσ","αποκαλυφθηναι","εν","καιρω","εσχατω","|"
"21","1PE","1","5","GA 03","325-349","τουσ","εν","δυναμει","θυ","φρουρουμενουσ","δια","πιστεωσ","εισ","σωτηριαν","ετοιμην","αποκαλυφθηναι","εν","καιρω","εσχατω","|"
"21","1PE","1","5","GA 02","375-499","τουσ","εν","δυναμει","θυ","φρουρουμενουσ","δια","πιστεωσ","εισ","σωτηριαν","ετοιμην","αποκαλυφθηναι","εν","καιρω","εσχατω","|"
"21","1PE","1","5","GA 04","375-499","τουσ","εν","δυναμει","θυ","φρουρουμενουσ","δια","πιστεωσ","εισ","σωτηριαν","ετοιμην","αποκαλυφθηναι","εν","καιρω","εσχατω","|"
"21","1PE","1","5","WH","1885","τουσ","εν","δυναμει","θεου","φρουρουμενουσ","δια","πιστεωσ","εισ","σωτηριαν","ετοιμην","αποκαλυφθηναι","εν","καιρω","εσχατω","|"
"21","1PE","1","5","ST","1550","τουσ","εν","δυναμει","θεου","φρουρουμενουσ","δια","πιστεωσ","εισ","σωτηριαν","ετοιμην","αποκαλυφθηναι","εν","καιρω","εσχατω","|"
"21","1PE","1","6","GA P72","275-324","","","αγαλλειασαντεσ","ολιγο","αρτι","ει","δεον","εστιν","λυπηθεντεσ","εν","πολλοισ","πειρασμοισ","|"
"21","1PE","1","6","GA 01","325-360","εν","ω","αγαλλιασθε","ολιγο","αρτι","ει","δεον","","λυπηθεντασ","εν","ποικιλοισ","πιρασμοισ","|"
"21","1PE","1","6","GA 03","325-349","εν","ω","αγαλλιασθε","ολιγον","αρτι","ει","δεον","","λυπηθεντεσ","εν","ποικιλοισ","πειρασμοισ","|"
"21","1PE","1","6","GA 02","375-499","εν","ω","αγαλλιασθε","ολιγον","αρτι","ει","δεον","εστιν","λυπηθεντεσ","εν","ποικιλοισ","πειρασμοισ","|"
"21","1PE","1","6","GA 04","375-499","","","αγαλλιασθε","ολιγον","αρτι","ει","δεον","εστιν","λυπηθεντεσ","εν","ποικιλαισ","πειρασμοισ","|"
"21","1PE","1","6","WH","1885","εν","ω","αγαλλιασθε","ολιγον","αρτι","ει","δεον","","λυπηθεντεσ","εν","ποικιλοισ","πειρασμοισ","|"
"21","1PE","1","6","ST","1550","εν","ω","αγαλλιασθε","ολιγον","αρτι","ει","δεον","εστι","λυπηθεντεσ","εν","ποικιλοισ","πειρασμοισ","|"
"21","1PE","1","7","GA P72","275-324","εινα","το","δοκειμον","","τησ","πειστεωσ","υμων","πολυτειμοτερον","χρυειου","του","απολλυμενου","και","δια","πυροσ","","δοκειμαζομενου","ευρεθη","εισ","επενον","και","","","","δοξαν","και","τειμην","εν","αποκαλυψει","ιηυ","χρυ","|"
"21","1PE","1","7","GA P72^","275-324","εινα","το","δοκειμον","","τησ","πειστεωσ","υμων","πολυτειμοτερον","χρυσειου","του","απολλυμενου","και","δια","πυροσ","","δοκειμαζομενου","ευρεθη","εισ","επενον","και","","","","δοξαν","και","τειμην","εν","αποκαλυψει","ιηυ","χρυ","|"
"21","1PE","1","7","GA 01","325-360","ινα","το","δοκιμιον","υμων","τησ","πιστεωσ","","πολυτιμοτερον","χρυσιου","του","απολλυμενου","","δια","πυροσ","δε","δοκιμαζομενου","ευρεθη","εισ","επενο","και","","","","δοξαν","και","τιμη","εν","αποκαλυψει","ιυ","χυ","|"
"21","1PE","1","7","GA 03","325-349","ινα","το","δοκιμιον","υμω","τησ","πιστεωσ","","πολυτειμοτερον","χρυσου","του","απολλυμενου","","δια","πυροσ","δε","δοκιμαζομενου","ευρεθη","εισ","επαινον","και","","","","δοξαν","και","τειμην","εν","αποκαλυψει","ιυ","χυ","|"
"21","1PE","1","7","GA 02","375-499","ινα","το","δοκιμιον","υμων","τησ","πιστεωσ","","πολυτιμοτερον","χρυσιου","του","απολλυμενου","","δια","πυροσ","δε","δοκιμαζομενου","ευρεθη","εισ","επαινον","και","","","","δοξαν","και","τιμην","εν","αποκαλυψει","ιυ","χυ","|"
"21","1PE","1","7","GA 04","375-499","ινα","το","δοκιμιον","υμων","τησ","πιστεωσ","","πολυτιμοτερον","χρυσιου","του","απολλυμενου","","δια","πυροσ","δε","δοκιμαζομενου","ευρεθη","εισ","επαινον","και","","","","δοξα","και","τιμην","εν","αποκαλυψει","ιυ","χυ","|"
