"book_num","book_id","chapter","verse","manuscript","date","words"
"23","1JN","1","4","GA 01","325-360","και","ταυτα","γραφομεν","ημεισ","ινα","η","χαρα","ημων","η","πεπληρωμενη","|"
"23","1JN","1","4","GA 03","325-349","και","ταυτα","γραφομεν","ημεισ","ινα","η","χαρα","ημων","η","πεπληρωμενη","|"
"23","1JN","1","4","GA 02","375-499","και","ταυτα","γραφομε","ημεισ","ινα","η","χαρα","υμων","η","πεπληρωμενη","|"
"23","1JN","1","4","GA 02^","375-499","και","ταυτα","γραφομε","υμιν","ινα","η","χαρα","υμων","η","πεπληρωμενη","|"
"23","1JN","1","4","GA 04","375-499","και","ταυτα","γραφομεν","υμιν","ινα","η","χαρα","ημων","η","πεπληρωμενη","|"
"23","1JN","1","4","WH","1885","και","ταυτα","γραφομεν","ημεισ","ινα","η","χαρα","ημων","η","πεπληρωμενη","|"
"23","1JN","1","4","ST","1550","και","ταυτα","γραφομεν","υμιν","ινα","η","χαρα","ημων","η","πεπληρωμενη","|"
"23","1JN","1","5","GA 01","325-360","και","","εστι","αυτη","η","","απαγγελιασ","","ην","ακηκοαμε","απ","αυτου","και","αναγγελλομεν","","υμιν","οτι","ο","θσ","φωσ","εστι","και","σκοτια","εν","αυτω","ουκ","εστιν","","","ουδεμια","|"
"23","1JN","1","5","GA 01^","325-360","και","","εστι","αυτη","η","αγαπη","τησ","επαγγελιασ","ην","ακηκοαμε","απ","αυτου","και","αναγγελλομεν","","υμιν","οτι","ο","θσ","φωσ","εστι","και","σκοτια","εν","αυτω","ουκ","εστιν","","","ουδεμια","|"
"23","1JN","1","5","GA 03","325-349","και","","εστιν","αυτη","η","","","αγγελια","ην","ακηκοαμε","απ","αυτου","και","αναγγελλομεν","","υμιν","οτι","ο","θσ","φωσ","εστιν","και","σκοτια","","","ουκ","εστιν","εν","αυτω","ουδεμια","|"
"23","1JN","1","5","GA 02","375-499","και","αυτη","εστιν","","η","","","αγγελια","ην","ακηκοαμεν","απ","αυτου","και","αναγελλομεν","","υμιν","οτι","ο","θσ","φωσ","εστιν","και","σκοτια","εν","αυτω","ουκ","εστι","","","ουδεμια","|"
"23","1JN","1","5","GA 04","375-499","και","","εστιν","αυτη","η","","","αγγελια","ην","ακηκοαμεν","απ","αυτου","και","αναγγελλομεν","εν","υμιν","οτι","ο","θσ","φωσ","εστιν","και","σκοτια","εν","αυτω","ουκ","εστιν","","","ουδεμια","|"
"23","1JN","1","5","WH","1885","και","","εστιν","αυτη","η","","","αγγελια","ην","ακηκοαμεν","απ","αυτου","και","αναγγελλομεν","","υμιν","οτι","ο","θεοσ","φωσ","εστιν","και","σκοτια","","","ουκ","εστιν","εν","αυτω","ουδεμια","|"
"23","1JN","1","5","ST","1550","και","αυτη","εστιν","","η","","","επαγγελια","ην","ακηκοαμεν","απ","αυτου","και","αναγγελλομεν","","υμιν","οτι","ο","θεοσ","φωσ","εστι","και","σκοτια","εν","αυτω","ουκ","εστιν","","","ουδεμια","|"
"23","1JN","1","6","GA 01","325-360","εαν","","ειπωμεν","οτι","κοινωνιαν","εχομεν","μετ","αυτου","και","εν","τω","σκοτι","περιπατωμεν","ψευδομεθα","και","ου","ποιουμεν","την","αληθιαν","|"
"23","1JN","1","6","GA 03","325-349","εαν","","ειπωμεν","οτι","κοινωνιαν","εχομε","μετ","αυτου","και","εν","τω","σκοτει","περιπατωμε","ψευδομεθα","και","ου","ποιουμεν","την","αληθειαν","|"
"23","1JN","1","6","GA 02","375-499","εαν","γαρ","ειπωμεν","οτι","κοινωνιαν","εχομεν","μετ","αυτου","και","εν","τω","σκοτει","περιπατωμεν","ψευδομεθα","και","ου","ποιωμεν","την","αληθειαν","|"
