"book_num","book_id","chapter","verse","manuscript","date","words"
"9","GAL","1","4","ST","1550","του","δοντοσ","εαυτον","υπερ","των","αμαρτιων","ημων","οπωσ","εξεληται","ημασ","εκ","του","ενεστωτοσ","αιωνοσ","","","πονηρου","κατα","το","θελημα","του","θεου","και","πατροσ","ημων","|"
"9","GAL","1","5","GA P46","175-224","ω","","η","δοξα","εισ","τουσ","αιωνασ","των","αιωνων","αμην","|"
"9","GAL","1","5","GA 01","325-360","ω","","η","δοξα","εισ","τουσ","αιωνασ","των","αιωνων","αμην","|"
"9","GAL","1","5","GA 03","325-349","ω","","η","δοξα","εισ","τουσ","αιωνασ","των","αιωνω","αμην","|"
"9","GAL","1","5","GA P51","350-449","ω","εστιν","η","δοξα","εισ","τουσ","αιωνασ","των","αιωνων","αμην","|"
"9","GAL","1","5","GA 02","375-499","ω","","η","δοξα","εισ","τουσ","αιωνασ","τω","αιωνων","αμην","|"
"9","GAL","1","5","WH","1885","ω","","η","δοξα","εισ","τουσ","αιωνασ","των","αιωνων","αμην","|"
"9","GAL","1","5","ST","1550","ω","","η","δοξα","εισ","τουσ","αιωνασ","των","αιωνων","αμην","|"
"9","GAL","1","6","GA P46","175-224","θαυμαζω","οτι","ουτωσ","ταχεωσ","μετατιθεσθε","απο","του","καλεσαντοσ","ημασ","εν","χαριτι","","εισ","ετερον","ευαγγελιον","|"
"9","GAL","1","6","GA P46^","175-224","θαυμαζω","οτι","ουτωσ","ταχεωσ","μετατιθεσθε","απο","του","καλεσαντοσ","υμασ","εν","χαριτι","","εισ","ετερον","ευαγγελιον","|"
"9","GAL","1","6","GA 01","325-360","θαυμαζω","οτι","ουτωσ","ταχεωσ","μετατιθεσθαι","απο","του","καλεσαντοσ","υμασ","εν","χαριτι","χυ","εισ","ετερο","ευαγγελιον","|"
"9","GAL","1","6","GA 03","325-349","θαυμαζω","οτι","ουτωσ","ταχεωσ","μετατιθεσθε","απο","του","καλεσαντοσ","υμασ","εν","χαριτι","χυ","εισ","ετερον","ευαγγελιον","|"
"9","GAL","1","6","GA P51","350-449","θαυμαζω","οτι","ουτωσ","ταχεωσ","μετατιθεσθε","απο","του","καλεσαντοσ","υμασ","εν","χαριτι","χρυ","εισ","ετερον","ευαγγελιον","|"
"9","GAL","1","6","GA 02","375-499","θαυμαζω","οτι","ουτωσ","ταχεωσ","μετατισθε","απο","του","καλεσατοσ","υμασ","εν","χαριτι","χυ","εισ","ετερον","ευαγγελιον","|"
"9","GAL","1","6","TM 61873","375-424","","","","*","μετατιθεσθαι","*","","","","","","","","","","|"
"9","GAL","1","6","WH","1885","θαυμαζω","οτι","ουτωσ","ταχεωσ","μετατιθεσθε","απο","του","καλεσαντοσ","υμασ","εν","χαριτι","χριστου","εισ","ετερον","ευαγγελιον","|"
"9","GAL","1","6","ST","1550","θαυμαζω","οτι","ουτω","ταχεωσ","μετατιθεσθε","απο","του","καλεσαντοσ","υμασ","εν","χαριτι","χριστου","εισ","ετερον","ευαγγελιον","|"
"9","GAL","1","7","GA P46","175-224","ο","ουκ","εστιν","αλλο","ει","μη","τινεσ","εισιν","οι","ταρασσοντεσ","υμασ","και","θελοντεσ","μεταστρεψαι","το","ευαγγελιον","του","χρυ","|"
"9","GAL","1","7","GA 01","325-360","ο","ουκ","εστιν","αλλο","ει","μη","τινεσ","εισιν","οι","ταρασσοντεσ","υμασ","","","μεταστρεψαι","το","ευαγγελιον","του","χυ","|"
"9","GAL","1","7","GA 01^","325-360","ο","ουκ","εστιν","αλλο","ει","μη","τινεσ","εισιν","οι","ταρασσοντεσ","υμασ","ϗ","θελοντεσ","μεταστρεψαι","το","ευαγγελιον","του","χυ","|"
"9","GAL","1","7","GA 03","325-349","ο","ουκ","εστιν","αλλο","ει","μη","τινεσ","εισιν","οι","ταρασσοντεσ","υμασ","και","θελοντεσ","μεταστρεψαι","το","ευαγγελιον","του","χυ","|"
"9","GAL","1","7","GA P51","350-449","ο","ουκ","εστιν","αλλο","ει","μη","τινεσ","εισιν","οι","ταρασσοντεσ","υμασ","και","θελοντεσ","μεταστρεψαι","το","ευαγγελιον","του","χρυ","|"
