"book_num","book_id","chapter","verse","manuscript","date","words"
"11","PHP","1","6","WH","1885","πεποιθωσ","αυτο","τουτο","οτι","ο","εναρξαμενοσ","εν","υμιν","εργον","αγαθον","επιτελεσει","αχρι","","ημερασ","ιησου","χριστου","","|"
"11","PHP","1","6","ST","1550","πεποιθωσ","αυτο","τουτο","οτι","ο","εναρξαμενοσ","εν","υμιν","εργον","αγαθον","επιτελεσει","αχρισ","","ημερασ","ιησου","χριστου","","|"
"11","PHP","1","7","GA P46","175-224","καθωσ","εστιν","δικαιον","εμοι","του","φρονειν","υπερ","παντων","υμων","δια","το","εχιν","με","εν","τη","καρδια","υμασ","εν","τε","τοισ","δεσμοισ","μου","και","εν","τη","απολογια","και","βεβαιωσει","του","ευαγγελιου","και","κοινωνουσ","μου","τησ","χαριτοσ","παντασ","υμασ","οντασ","","|"
"11","PHP","1","7","GA P46^","175-224","καθωσ","εστιν","δικαιον","εμοι","τουτο","φρονειν","υπερ","παντων","υμων","δια","το","εχειν","με","εν","τη","καρδια","υμασ","εν","τε","τοισ","δεσμοισ","μου","και","εν","τη","απολογια","και","βεβαιωσει","του","ευαγγελιου","και","κοινωνουσ","μου","τησ","χαριτοσ","παντασ","υμασ","οντασ","","|"
"11","PHP","1","7","GA 01","325-360","καθωσ","εστιν","δικαιον","εμοι","τουτο","φρονειν","υπερ","παντων","υμων","δια","το","εχειν","με","εν","τη","καρδια","υμασ","εν","τε","τοισ","δεσμοισ","μου","και","εν","τη","απολογια","και","βεβαιωσει","του","ευαγγελιου","","συκοινωνουσ","μου","τησ","χαριτοσ","παντασ","υμασ","οντασ","�","|"
"11","PHP","1","7","GA 01^","325-360","καθωσ","εστιν","δικαιον","εμοι","τουτο","φρονειν","υπερ","παντων","υμων","δια","το","εχειν","με","εν","τη","καρδια","υμασ","εν","τε","τοισ","δεσμοισ","μου","και","εν","τη","απολογια","και","βεβαιωσει","του","ευαγγελιου","","συκοινωνουσ","μου","τησ","χαριτοσ","παντασ","υμασ","οντασ","","|"
"11","PHP","1","7","GA 03","325-349","καθωσ","εστιν","δικαιον","εμοι","τουτο","φρονειν","υπερ","παντων","υμων","δια","το","εχει","με","εν","τη","καρδια","υμασ","εν","τε","τοισ","δεσμοισ","μου","και","εν","τη","απολογια","και","βεβαιωσει","του","ευαγγελιου","","συνκοινωνουσ","μου","τησ","χαριτοσ","παντασ","υμασ","οντασ","","|"
"11","PHP","1","7","GA 02","375-499","καθωσ","εστιν","δικαιον","εμοι","τουτο","φρονειν","υπερ","παντων","υμων","δια","το","εχει","με","εν","τη","καρδια","υμασ","εν","τε","τοισ","δεσμοισ","μου","και","","τη","απολογια","και","βεβαιωσει","του","ευαγγελιου","","συνκοινωνουσ","μου","τησ","χαριτοσ","παντασ","υμασ","οντασ","","|"
"11","PHP","1","7","WH","1885","καθωσ","εστιν","δικαιον","εμοι","τουτο","φρονειν","υπερ","παντων","υμων","δια","το","εχειν","με","εν","τη","καρδια","υμασ","εν","τε","τοισ","δεσμοισ","μου","και","εν","τη","απολογια","και","βεβαιωσει","του","ευαγγελιου","","συνκοινωνουσ","μου","τησ","χαριτοσ","παντασ","υμασ","οντασ","","|"
"11","PHP","1","7","ST","1550","καθωσ","εστι","δικαιον","εμοι","τουτο","φρονειν","υπερ","παντων","υμων","δια","το","εχειν","με","εν","τη","καρδια","υμασ","εν","τε","τοισ","δεσμοισ","μου","και","","τη","απολογια","και","βεβαιωσει","του","ευαγγελιου","","συγκοινωνουσ","μου","τησ","χαριτοσ","παντασ","υμασ","οντασ","","|"
"11","PHP","1","8","GA P46","175-224","μαρτυσ","γαρ","","","ο","θσ","ω","επιποθω","παντασ","υμασ","εν","σπλαγχνοισ","","χρυ","ιηυ","|"
"11","PHP","1","8","GA 01","325-360","μαρτυσ","γαρ","μου","","ο","θσ","ωσ","επιποθω","παντασ","υμασ","εν","σπλαγχνοισ","","χυ","ιυ","|"
"11","PHP","1","8","GA 01^","325-360","μαρτυσ","γαρ","μοι","","ο","θσ","ωσ","επιποθω","παντασ","υμασ","εν","σπλαγχνοισ","","χυ","ιυ","|"
"11","PHP","1","8","GA 03","325-349","μαρτυσ","γαρ","μου","","ο","θσ","ωσ","επιποθω","παντασ","υμασ","ε","σπλαγχνοισ","","χυ","ιυ","|"
"11","PHP","1","8","GA 02","375-499","μαρτυσ","γαρ","μου","εστι","ο","θσ","ωσ","επιποθω","παντασ","υμασ","εν","σπλαγχνοισ","","χυ","ιυ","|"
"11","PHP","1","8","WH","1885","μαρτυσ","γαρ","μου","","ο","θεοσ","ωσ","επιποθω","παντασ","υμασ","εν","σπλαγχνοισ","","χριστου","ιησου","|"
"11","PHP","1","8","ST","1550","μαρτυσ","γαρ","μου","εστιν","ο","θεοσ","ωσ","επιποθω","παντασ","υμασ","εν","σπλαγχνοισ","ιησου","χριστου","","|"
"11","PHP","1","9","GA P46","175-224","και","τουτο","προσευχομαι","ινα","η","αγαπη","υμων","ετι","μαλλον","και","μαλλον","περισσευη","εν","επιγνωσει","και","παση","αισθησει","|"
"11","PHP","1","9","GA 01","325-360","και","τουτο","προσευχομαι","ινα","η","αγαπη","υμων","ετι","μαλλον","και","μαλλον","περισσευη","εν","επιγνωσει","και","παση","αισθησει","|"
